사고발생여부,인구수,생활인구수_주중,생활인구수_주말,전통시장여부,지하철출입구개수,버스정류장개수,과속방지턱개수,교차로개수,횡단보도개수,주거,상업,녹지
1,0,391.6254961,291.9632044,0,0,0,2,1,1,0,0,0
0,2100.870236,404.2634743,418.5639548,0,0,0,0,0,0,0.999848593,0,0
1,0,43.59240837,42.3418021,0,0,0,2,1,5,0.239195237,0.007629012,0.085888538
1,0,456.9338471,426.8706577,0,0,0,0,0,1,0.8386053,0.161170579,0
1,0,383.164809,402.3340483,0,0,0,0,0,0,0.999836302,0,0
1,1657.14369,436.4476258,478.1024253,0,0,0,3,0,0,0.990339571,0,0
0,0,287.3476648,251.898007,1,0,0,0,0,0,0.937858902,0.062153949,0
0,1559.653824,284.4386465,301.3851811,1,0,0,0,0,0,0.841534498,0,0.158481882
0,0,449.149742,453.2730856,0,0,0,2,0,2,0.996977561,0,0
1,0,552.4587615,596.8521696,0,0,0,4,0,1,0.556643501,0.014841486,0
0,0,242.6260742,224.4130562,0,0,0,0,0,1,0.840249613,0.159880015,0
0,0,224.9450019,202.9929151,0,0,0,0,0,0,0.819840882,0.177028082,0
0,0,554.5922954,562.7224273,0,0,0,0,0,0,0.993963754,0,0
0,0,196.5544565,184.6173691,0,0,0,3,0,2,0.999996211,0,0
1,1200.505114,635.1687665,631.3217794,0,0,0,0,0,1,0.3393561,0.343326676,0
1,2191.888848,429.3225105,401.9692415,1,0,0,0,0,0,1.000000702,0,0
0,2025.036385,865.4601416,900.9709866,0,0,0,1,0,0,0.913742568,0,0.033689068
0,0,720.0275785,738.0166904,0,0,0,0,0,0,0.026325178,0.000453239,0
0,2411.944836,362.2829774,350.7850778,0,0,0,0,0,0,1.000005276,0,0
0,0,144.7094921,125.0529855,0,0,1,0,0,1,0.695682105,0,0.262576354
1,1789.766573,586.4352316,598.7457071,0,0,0,0,0,0,0.993912227,0.006128501,0
0,1404.488994,357.7138522,336.776302,0,0,0,0,0,0,0.965015216,0.034997286,0
0,0,129.740076,108.1123107,0,0,1,0,0,1,0.731208209,0,0.233510838
0,0,290.8656912,269.7426717,0,0,0,0,0,2,0.838381329,0.161767112,0
0,2366.918482,670.1425608,653.3337844,0,0,0,0,0,2,0.999996659,0,0
0,0,309.2038751,306.1902185,0,0,0,0,0,0,0.536785313,0,0.411258971
1,0,176.0470635,143.6997861,0,0,0,0,2,1,0.430533691,0,0
0,1213.948199,274.5887659,294.2660271,0,0,0,0,0,2,0.769646865,0,0.230375517
0,0,119.0809474,224.8791663,0,0,0,0,1,4,1.000001823,0,0
0,779.4273777,268.9860951,272.1315221,0,0,0,0,0,0,0.999888297,0,0
0,0,258.7594933,239.6133163,0,0,0,0,0,1,0.839290883,0.160845315,0
0,0,416.1086458,390.6064029,0,0,0,1,0,1,0.83608426,0.163930088,0
0,0,478.2720108,478.8740249,0,0,0,0,0,1,0.822409595,0.171387766,0
1,0,186.4503435,151.9067608,0,0,0,1,0,2,0.634429178,0,0
0,0,313.7569853,303.8997278,0,0,0,0,0,0,0.543095783,0,0.444983362
1,0,180.6366699,205.7155068,0,0,0,0,0,0,0.923948555,0,0.076433323
0,986.7471479,351.6008579,332.3559201,0,0,0,0,0,0,0.999989492,0,0
1,1115.269174,465.4790764,420.5199249,0,0,0,0,1,2,1.000004008,0,0
1,2597.059967,644.6120891,658.5979413,0,0,0,0,0,0,0.939772144,0,0
0,0,78.9105451,59.77037318,0,0,1,0,1,2,0.653655918,0,0.307064307
1,1355.302011,401.6582338,377.0932574,0,4,0,0,0,1,0.970519908,0.029493129,0
1,0,314.9801828,295.2005049,0,0,2,0,0,0,1.002566038,0,0
1,2115.674834,634.2221426,627.8359973,1,0,0,0,0,0,1.000001611,0,0
0,0,361.2068087,357.0745154,0,0,0,0,0,0,0.329223675,0.670972302,0
0,1984.714565,794.3431008,827.7648784,0,0,0,1,0,0,0.933176703,0,0.02934785
1,790.9077243,446.0872599,381.821293,0,0,0,0,1,0,1.000000237,0,0
0,2761.436942,572.5867945,592.0360917,0,0,0,0,0,0,0.968607131,0,0
0,1853.50206,472.1873115,503.2048104,0,0,0,1,0,1,0.350105151,0.649876462,0
0,0,249.8876702,236.5557182,0,0,0,0,0,0,0.999111761,0,0
0,0,304.5314584,284.6454353,0,0,0,3,0,0,0.998919536,0,0
1,0,620.9782917,629.0069902,0,0,2,3,0,2,0.886099995,0,0.090430303
1,1036.353877,463.046649,412.6655524,0,0,0,0,0,1,0.999997877,0,0
1,2625.523432,881.4031248,885.3458737,0,0,0,2,0,2,0.999999816,0,0
1,2076.499353,729.4856882,759.318378,0,0,1,0,0,1,0.999987781,0,0
0,2136.668976,407.4270218,423.1764912,0,0,0,0,0,0,0.999847671,0,0
0,0,320.7059992,254.4936248,0,0,2,0,0,1,0.429682238,0.114105235,0.45596781
0,0,228.1339052,258.916217,0,0,0,0,0,0,0.817165142,0,0
0,0,451.7319306,451.6423187,0,0,0,0,0,1,0.934138095,0.065863224,0
1,0,306.797735,301.6321687,0,0,3,0,0,1,0.537773926,0,0.430120097
0,746.4964587,277.9045281,281.6151965,0,0,0,0,0,0,0.999894418,0,0
0,0,155.2847109,152.3765721,0,0,0,0,1,0,0.521887907,0,0.360534325
1,0,484.5427464,453.4556836,0,0,0,0,2,3,0.83733418,0.159006986,0
0,0,429.6243088,467.556886,0,0,0,0,0,1,0.633421906,0.102527473,0.25835935
1,0,64.74694459,83.85229063,0,0,0,0,0,0,0.002031166,0,0
1,0,548.2261776,543.9840131,1,0,0,0,0,4,0.993360835,0,0
0,2470.302801,356.1031773,346.0699581,0,0,0,0,0,0,0.999996917,0,0
0,1114.073192,265.0838223,242.058939,0,0,2,1,1,1,0.997956018,0,0
0,0,477.2834892,472.7818886,0,0,0,0,0,0,0.82021635,0.173513655,0
0,0,405.9768919,333.214214,0,0,0,0,0,1,1.000006423,0,0
0,0,284.7195909,266.0469058,0,0,0,3,0,1,0.999183255,0,0
1,1152.313194,270.5526613,283.8343059,0,0,0,0,0,0,0.772606548,0,0.227349453
1,1132.243434,484.1325773,434.4465168,0,0,0,0,1,2,1.000002789,0,0
1,796.615912,433.2804755,455.3406515,0,0,1,0,1,3,0.865802598,0.023913531,0.110106061
0,0,170.0938061,180.229328,0,0,0,0,0,0,0.7606805,0,0.013126509
1,0,197.2909429,189.2595237,0,0,0,1,0,0,0.763970445,0.06719501,0.168830872
0,0,119.838368,117.3937466,0,0,0,0,0,0,0.999842071,0,0
1,0,483.0548596,462.3548674,0,0,0,0,0,0,0.819685492,0.173577793,0
1,0,427.5261979,450.9452274,0,0,0,0,0,0,0.963194229,0.036819632,0
0,0,463.8061302,479.3884284,0,0,1,1,1,0,0.820549347,0,0.062528331
0,0,86.12757558,103.2793828,0,0,0,0,0,0,0.999997768,0,0
0,0,720.9352377,736.8081343,0,0,0,0,0,0,0.961151171,0,0.038850688
0,0,330.4913191,336.9050642,1,0,0,0,0,1,0.503595615,0,0.365746076
0,0,330.2538722,302.1435344,0,0,0,0,0,0,0.891033802,0.108963856,0
0,0,540.0735746,517.6499175,0,0,0,0,0,0,0.959622853,0.040373635,0
1,3013.266158,601.4019157,617.3242788,0,0,0,0,0,0,0.999697818,0,0
0,0,314.9540141,295.8441093,0,0,0,0,0,2,0.71835279,0,0.282029884
0,988.2373339,390.3833186,268.2681588,1,0,0,0,0,0,0.294620068,0.705292069,0
1,2305.178092,603.7119556,627.6405931,1,0,0,0,0,0,0.872125585,0.127869974,0
0,0,469.8686535,425.0965177,0,0,0,0,0,2,0.93862012,0.049108612,0
1,0,112.4351976,117.9683467,0,0,1,0,1,4,0.924875734,0,0.07502011
1,2075.556389,511.499731,526.649152,0,0,0,0,0,0,0.885631503,0.113942188,0
0,0,691.2815529,711.3252874,0,0,0,0,0,0,0.004052056,0,0
0,1090.288156,441.5305102,402.2432721,0,0,0,0,0,0,1.00000392,0,0
0,0,476.9528866,431.2251472,0,0,0,0,0,2,0.96060335,0.029295413,0
1,0,562.5967351,608.2449758,0,0,1,4,0,1,0.545976254,0.018645527,0
1,0,393.6727957,292.9017909,0,0,0,1,1,1,0,0,0
1,1812.366517,318.3346036,305.5004308,0,0,0,0,0,0,0.999845128,0,0
0,0,136.4284072,129.1372413,0,0,0,2,0,0,0.999996616,0,0
1,0,487.7511832,228.2923197,0,0,0,0,0,0,0.792053132,0.207986214,0
0,0,508.0222485,499.634023,0,0,0,0,0,0,0.968313736,0.028967745,0
0,0,223.6533458,238.3614334,0,0,0,0,0,0,0.681646544,0,0.318387057
1,2091.649073,725.0587687,757.9604523,0,0,1,0,0,1,0.999988652,0,0
1,1178.370296,354.8053694,377.7418731,0,0,0,1,0,0,0.738307081,0,0
1,0,316.2988135,251.8538772,0,2,0,0,1,6,0.742328892,0.246474374,0
1,0,120.0506771,125.7787836,0,0,1,0,1,3,0.935976522,0,0.06391289
0,0,543.6690352,522.2611103,0,0,0,0,0,0,0.967293022,0.032703627,0
1,2244.651805,675.9402931,678.9833193,0,0,0,0,0,1,0.907168672,0,0.092842097
1,2136.581978,763.3417019,776.5781094,0,0,0,0,0,2,1.000006362,0,0
1,2200.996219,649.0654129,667.1212465,0,0,0,0,0,1,1.000082526,0,0
1,1036.166292,288.2234466,269.5993198,0,0,1,2,1,2,0.998472724,0,0
0,0,608.1858103,627.2878932,0,0,0,0,0,1,0.762557018,0,0.085525211
1,1241.970075,387.382393,359.1409535,0,0,0,1,1,2,0.999953401,0,0
1,1670.347057,473.9996831,491.5261939,0,0,3,0,1,3,0.999984084,9.75E-06,0
0,0,263.1204662,252.8249108,0,0,0,0,0,0,0.999874288,0,0
0,0,177.4962957,155.8448298,0,0,0,0,1,0,0.441440893,0,0
0,0,162.4643599,155.632275,0,0,0,0,0,0,0.999839251,0,0
0,2345.489149,437.5337478,431.0999497,0,0,0,0,0,0,0.999971412,0,0
1,0,488.7074259,461.5079373,0,0,0,0,0,1,0.825220927,0.167970504,0
1,2153.747303,758.6678081,771.2500939,0,0,0,0,0,2,1.00000309,0,0
0,0,239.0097178,273.2925897,0,0,0,0,0,0,0.794681626,0,0
1,0,469.8710837,589.1260201,0,0,0,0,2,3,0.426367935,0.57513795,0
0,1874.501792,614.6541744,642.324925,0,0,0,0,0,2,0.979651599,0,0.016016354
1,2620.21126,893.9087841,898.3439902,0,0,0,2,0,0,1.000002278,0,0
0,0,645.1039094,613.9705336,0,0,0,2,1,5,0.938722482,0.007060881,0
0,0,230.6492699,208.8323638,0,0,0,0,0,0,0.835207,0.160968632,0
1,0,324.5923471,332.5584591,0,0,0,0,0,0,0.999987795,0,0
0,0,378.2671269,369.3900167,0,0,1,1,0,0,0.864352362,0.0691545,0.066630573
1,2468.165202,952.9512251,958.7997137,0,0,0,0,1,3,1.000006916,0,0
0,0,452.5542354,445.268517,0,0,0,0,0,0,0.878143759,0.121860017,0
0,0,378.7192016,363.2996021,0,0,0,0,1,1,0.625800501,0,0.374589842
1,0,328.4354652,268.0913126,0,0,0,0,0,1,0.554339438,0,0
0,0,92.5848831,90.71320218,0,0,0,1,0,1,0.999996409,0,0
1,0,256.8233617,232.4446945,0,0,0,0,1,1,0.750761531,0,0.247206162
1,0,897.3921512,943.2051876,0,0,0,2,0,0,1.000000476,0,0
0,0,547.1522124,523.5419792,0,0,1,0,0,3,0.963692771,0.007060881,0
1,424.8043206,331.1011797,279.795862,0,0,0,0,0,2,0.825084631,0.152398669,0.022670929
0,2404.463962,698.403574,682.0134754,0,0,0,0,0,1,0.999996001,0,0
1,0,486.5407662,462.5475378,0,0,0,0,0,0,0.822101388,0.171049297,0
0,0,331.2234594,296.0977132,0,0,2,0,1,1,1.001945025,0,0
0,0,199.9487549,177.9150097,0,0,0,0,0,0,0.842618983,0.154831826,0
0,0,589.638988,562.9036558,0,0,1,2,1,5,0.951043516,0.007060881,0
1,2632.522919,846.7768696,849.1568299,0,0,0,3,0,2,0.999998767,0,0
1,0,486.6340327,476.7293148,0,0,0,0,1,3,0.999930412,0,0
1,0,769.04673,762.92251,0,0,0,0,0,1,0.913510693,0,0
1,2291.367719,342.0597477,346.8912098,0,0,0,0,0,1,0.999821314,0,0
1,2630.688243,862.4615653,865.5850087,0,0,0,3,0,2,0.999999628,0,0
1,1082.568693,241.0920664,251.0560598,0,0,1,0,1,4,0.750190053,0,0
0,0,261.7106229,260.1431238,0,0,1,0,1,3,0.539627678,0,0.328486748
1,857.3974926,433.6788713,434.7458114,1,1,4,0,0,1,0.696198769,0.254025621,0.049752545
1,0,166.7477474,169.2782685,0,0,1,0,1,2,0.330223375,0,0.016147634
1,2106.844757,703.0492508,718.9665192,0,0,0,0,0,0,1.000092997,0,0
0,1893.270279,410.9431662,372.8891756,0,0,0,0,0,0,0.763437401,0.236562329,0
1,2152.566675,676.9350255,693.9497916,0,0,0,0,0,0,1.000089866,0,0
0,0,344.9135552,320.4818946,0,0,0,0,0,2,0.835657892,0.164530615,0
1,2116.478353,498.6493192,462.7019816,0,0,2,1,0,2,0.99999854,0,0
1,0,404.5102372,401.6608452,0,0,0,0,0,0,0.991775403,0.008219412,0
0,1772.522815,643.68945,641.5714502,0,0,0,0,0,0,0.88586052,0.114140863,0
1,0,482.935744,334.2065418,0,0,0,0,1,0,0.269714345,0.730285655,0
0,0,304.6979371,284.8068053,0,0,0,3,0,0,0.998906688,0,0
0,0,79.12869862,59.99396773,0,0,1,0,0,1,0.647483024,0,0.314660319
1,0,614.1644216,610.978565,1,0,0,0,0,0,1.000419309,0,0
0,2382.15229,364.2681683,351.9140038,0,0,0,0,0,0,0.999988202,0,0
0,0,325.3692389,305.4807034,0,0,0,1,1,1,0.874299457,0.125738365,0
1,0,435.9620708,460.6196007,0,0,0,0,0,0,0.974083371,0.026144854,0
0,0,189.0310193,162.2965305,0,0,0,0,1,1,0.612506906,0,0.387343723
0,0,515.9542691,505.5356359,0,0,0,0,0,0,0.958201279,0.039333813,0
0,0,260.9497194,262.9897173,0,0,0,0,0,0,0.999888325,0,0
0,0,320.5324627,254.1476974,0,0,2,0,0,1,0.428268692,0.11571199,0.455774689
0,0,629.8033421,557.4271225,1,0,0,0,0,0,1.000001933,0,0
1,0,392.5525239,319.1203835,0,0,0,0,0,0,1.000010914,0,0
1,0,327.9810331,309.257202,0,0,2,0,1,2,1.002347232,0,0
0,0,269.9515729,225.5402791,0,0,0,0,0,1,0.775916425,0.207181452,0
1,1199.586265,343.1682938,366.3791021,0,0,0,0,0,0,0.771129157,0,0
1,751.969054,409.8128019,354.5631925,0,0,0,0,0,0,0.999992437,0,0
0,861.4295893,408.151557,272.25572,1,0,0,0,0,0,0.227346491,0.77255244,0
0,0,375.0393052,366.7120014,0,0,0,0,0,0,0.87098251,0.12013422,0.008859405
0,0,349.0706681,203.6835163,0,0,0,0,0,0,0.196600199,0.721359855,0.081928214
1,0,315.9382853,327.4015734,0,0,2,0,1,2,0.982853961,0,0.014388607
0,0,207.9103008,186.4239397,0,0,0,0,0,0,0.812836902,0.184792172,0
0,2740.120062,606.9330847,628.5734107,0,0,0,0,0,0,0.976457404,0,0
1,1567.770123,407.3256173,453.5918151,0,0,0,0,0,0,0.98886138,0,0
1,1127.714438,399.4137336,361.9860524,1,0,0,0,0,2,0.766272842,0.211030651,0.006316755
1,0,581.4149031,629.8135592,0,0,1,0,0,2,0.489746818,0.067063711,0
0,0,134.4874765,131.6677062,0,0,0,0,0,0,0.999839476,0,0
1,0,535.1039931,506.3477858,0,0,0,1,0,0,0.963744594,0.036725044,0
0,0,411.5579435,379.8324444,0,0,0,1,0,1,0.836088061,0.163930088,0
1,0,521.1714333,533.0238307,0,0,0,2,0,0,0.999985591,0,0
1,0,899.8999788,942.0361673,0,0,0,2,0,0,1.000000372,0,0
1,0,485.5365562,494.9654647,0,0,0,0,0,0,0.992732232,0,0
1,2983.634492,677.2111199,692.0837495,0,0,0,0,1,4,0.999780306,0,0
1,0,170.1474536,147.5707857,0,0,3,0,0,2,0.744680385,0,0.224503735
1,1261.345267,237.5192776,252.9382477,0,0,0,0,0,0,0.944939707,0.054488826,0
0,2246.630941,664.3012643,644.7468434,0,0,0,0,0,1,0.999997367,0,0
1,1361.549521,411.456119,439.9154541,0,0,0,0,0,0,0.867324722,0,0
1,2149.154115,517.9955401,483.4657368,0,0,2,3,0,3,0.999999633,0,0
1,0,280.4430998,259.4471128,0,0,4,0,1,2,0.741830876,0,0.258191173
1,0,213.5879657,219.6911943,0,0,1,1,0,3,0.875629743,0.093222187,0.030299394
1,0,707.273895,743.3519214,0,0,0,0,1,3,0.838741778,0.159513414,0
1,2933.742183,551.6163187,569.53423,0,0,0,0,0,0,1.000032309,0,0
0,0,174.5880951,160.3243102,0,0,0,0,0,0,0.474170863,0,0
1,904.2323465,323.5728237,308.1789731,0,0,1,0,0,0,0.703686413,0.26494292,0.031130235
0,0,147.8143686,130.0093046,0,0,0,0,0,1,0.776337346,0.095615577,0.12806533
0,0,108.009242,95.85668651,0,0,1,0,1,1,0.572722731,0,0.371571639
1,1646.310859,550.8440696,552.1944907,0,0,1,0,1,1,0.511143083,0.205021903,0
1,2013.870913,524.6606763,541.3209903,0,0,0,0,0,0,0.87449742,0.125070161,0
1,2117.337021,502.4503943,516.6440328,0,0,0,0,0,0,0.89196982,0.10760389,0
1,0,576.6551085,572.5125707,0,0,0,0,0,0,0.999999917,0,0
0,0,350.2784843,343.4963029,0,0,0,0,0,1,0.357201372,0.64301846,0
0,0,373.9187341,361.8562221,0,0,0,0,1,1,0.996157375,0.004595564,0
0,0,165.5518106,137.9284023,0,0,0,1,0,2,0.859350151,0.138373056,0.002315162
1,1805.183725,576.8716517,584.6144423,1,0,0,0,0,0,0.8292947,0.170703999,0
1,2654.757607,658.5184862,675.0621602,0,0,0,0,0,0,0.951367338,0,0
1,2273.090317,394.1054612,366.26385,1,0,2,0,1,1,1.000000011,0,0
0,2504.737889,557.739168,567.774237,0,0,0,0,0,0,0.964517534,0,0
0,915.3166474,422.2623414,375.6111361,0,0,0,0,0,0,0.999996148,0,0
0,2614.195574,695.7604157,728.949231,0,0,0,0,0,0,0.999983044,0,0
0,1231.961598,364.6697226,338.5880037,0,0,2,3,1,0,0.999394117,0,0
0,0,321.2519775,302.022159,0,0,2,0,0,1,1.002566051,0,0
1,3067.64305,691.0448354,705.4268126,0,0,0,0,1,5,0.999780935,0,0
0,0,211.1207499,178.6019541,0,0,1,0,1,1,0.55975719,0,0.440103669
1,0,897.5580946,945.6929258,0,0,2,2,1,5,0.999975144,0,0
1,0,551.5358958,595.7654371,0,0,0,4,0,0,0.558127089,0.014352968,0
1,1378.526469,408.8901199,383.7508049,0,10,1,0,0,2,0.973280429,0.026732597,0
1,394.8569573,372.2229971,320.5327132,0,0,1,0,0,2,0.811829937,0.174620888,0.013652699
0,0,389.0711188,408.662979,0,0,0,0,0,1,0.762933992,0,0.020470653
0,0,765.9528885,778.723914,0,0,0,0,0,0,0.091837222,0.013794049,0
1,0,373.5524016,388.8000677,0,0,0,0,1,0,0.597418551,0.052779383,0.350073522
0,0,296.4270883,297.2834845,0,0,0,0,0,0,0.959350749,0.040424974,0
0,0,630.7500727,627.2484921,0,0,0,0,0,1,0.999990465,0,0
0,0,185.4674512,200.1825579,0,0,0,0,0,0,0.759289172,0,0
1,0,460.9794751,445.2146089,0,0,0,0,0,0,0.997968655,0.000909637,0
1,1195.825879,224.6299845,236.8093324,0,0,1,0,1,3,0.934248559,0.065215069,0
1,0,391.7130982,412.1773355,0,0,0,0,0,0,0.999776514,0,0
1,0,137.1594237,135.2305824,0,0,1,0,1,1,0.577315226,0,0.120529974
0,0,113.6865802,112.0213475,0,0,0,0,0,0,0.99983749,0,0
1,0,303.9062686,265.7737985,0,0,1,0,0,0,0.536032576,0.016886172,0.446331739
0,0,253.8312639,280.6639526,0,0,0,0,0,0,0.726257528,0,0.273278956
1,2178.839396,412.5974423,406.0013859,0,0,1,0,0,0,0.843009461,0.156381617,0
0,0,453.3328529,450.9485903,0,0,1,0,0,1,0.913162371,0.086839153,0
0,0,319.2890598,258.9639846,0,0,0,0,0,1,0.461741804,0.079840311,0.458171093
1,0,577.0860196,624.888164,0,0,1,2,0,2,0.511393723,0.044251885,0
1,0,318.7749591,297.9905757,0,0,0,0,1,0,1.002566027,0,0
1,2126.937889,688.010856,683.4187181,0,0,0,0,0,0,0.987374287,0,0
0,0,395.8703992,365.309289,0,0,1,0,1,2,0.88499924,0,0.115045065
1,0,378.9550426,402.8689637,0,0,0,0,1,0,0.606782866,0.066833121,0.32677802
1,1617.176532,458.6133384,479.7789441,0,0,2,0,0,2,0.999993829,0,0
1,0,438.6341665,453.0243622,0,0,1,0,0,2,0.995752154,0,0
0,0,433.0689142,441.3603586,0,0,1,0,0,0,0.539834307,0,0.113410551
0,1094.481337,245.2865839,223.1792848,0,0,2,1,1,1,0.997955901,0,0
0,949.0132611,396.3843305,269.430146,1,0,0,0,0,0,0.273706603,0.726201768,0
0,2306.680734,693.4183452,674.7658882,0,0,0,0,0,0,0.999995403,0,0
1,2183.113691,718.4236706,788.9547573,0,0,2,0,2,1,1.000006498,0,0
1,2293.561101,486.4765037,464.2770996,1,2,0,0,1,2,0.999999391,0,0
0,955.3166731,458.9742915,403.5259728,0,0,0,0,0,0,0.999994609,0,0
1,1372.814252,416.4921542,415.4953201,0,0,0,1,0,0,0.999818386,0,0
1,1691.607045,552.8252274,553.5587824,0,0,1,0,0,0,0.509173473,0.193374151,0
1,0,319.6723842,336.3715242,0,0,0,1,0,0,0.486547208,0,0.120088039
0,0,543.9723821,522.7481348,0,0,0,0,0,0,0.969924189,0.030072413,0
0,0,516.1805654,476.4142937,1,0,0,0,0,0,0.999997844,0,0
0,2442.89119,358.1554407,347.4849512,0,0,0,0,0,0,1.00000043,0,0
1,1007.760195,632.0685022,595.9467108,1,0,0,0,0,0,0.597762926,0.402222494,0
0,0,675.7848814,594.3787562,1,0,0,0,0,0,0.999803564,0,0
0,0,503.4208925,510.4633857,0,0,0,1,0,4,0.996094945,0,0
0,0,573.6345823,313.2559606,0,0,2,0,0,2,0,0.912735052,0.081831814
1,0,352.3704461,365.043853,0,0,0,0,1,3,0.996264764,0,0
0,1020.775711,303.7504675,284.1298135,0,0,0,2,0,0,0.998778171,0,0
0,1345.144692,369.9909038,347.6181649,0,0,0,0,0,0,0.966617608,0.033395032,0
1,0,282.8917129,292.228929,0,0,1,0,1,5,0.9740517,0.022513808,0
0,0,175.9896017,176.5094604,0,0,0,0,0,0,0.510085852,0,0.34706685
0,0,298.8415761,261.4326273,1,0,0,0,0,0,0.931016042,0.069023285,0
1,0,232.4519741,189.6112159,0,0,0,0,0,0,0.960964417,0,0.039065993
1,2314.175906,493.7543208,470.5248764,1,1,1,0,1,3,0.999998639,0,0
1,0,349.4731729,358.6444869,0,0,0,1,0,0,0.99941715,0,0.000388335
1,1997.915382,426.4144685,394.6479089,0,0,1,2,1,0,0.999980452,0,0
1,1115.269174,465.4790764,420.5199249,0,0,0,0,1,2,1.000004008,0,0
1,0,565.7832128,596.1351826,0,0,0,0,1,6,0.671407565,0.300887129,0.021408834
1,1516.625895,509.3406416,479.022471,0,0,0,1,0,3,0.999958671,0,0
1,1384.238317,140.7301255,154.0603315,0,0,0,0,0,0,0.73056214,0,0.248577011
0,2569.115868,466.553064,480.0874239,0,0,0,0,0,0,0.931061897,0,0
1,0,135.4511137,114.8145945,0,0,0,0,0,0,0.99967068,0,0
0,1609.352241,508.2843188,484.8096503,0,0,2,0,1,3,0.999943786,0,0
1,1895.371832,608.0474633,613.1002985,0,0,1,1,0,0,0.912954761,0.087040486,0
0,2254.143939,719.696256,730.2488155,0,0,0,0,0,1,0.99989291,0,0
1,0,588.0510424,614.6521945,0,0,0,0,0,1,0.994729887,0,0
1,0,343.4809002,325.8519951,0,0,0,1,1,2,1.001957064,0,0
0,0,462.6142895,502.0342352,0,0,0,0,0,1,0.648779583,0.11783214,0.227009658
0,0,164.4089627,145.8594214,0,0,1,0,0,0,0.653055117,0,0.303991958
0,0,567.4710421,607.3743922,0,0,0,1,0,0,0.822665119,0.112315674,0.063896777
0,2253.839201,773.3804168,785.6152326,0,0,0,0,1,0,1.000008963,0,0
1,2244.632066,516.1017945,541.0843085,0,0,2,0,1,1,1.000127046,0,4.45E-05
1,0,377.6086274,377.0439302,0,0,0,1,0,1,0.690947182,0,0.127853978
1,0,284.5983056,248.8016898,0,0,3,0,0,3,0.816743574,0.16514924,0
0,360.364507,70.68673647,74.69217152,0,0,1,0,0,1,0.997923267,0,0
1,0,324.1357085,362.1458007,0,0,2,0,0,1,0.979543284,0,0
1,2619.257005,733.7036752,723.4850598,0,0,0,0,0,0,0.999996153,0,0
1,0,304.3934851,289.8323029,0,0,0,0,2,0,0.853002697,0.147083248,0
0,1285.190478,423.931634,404.2513607,0,0,0,1,0,2,0.838984127,0.161026958,0
1,1802.873298,564.0898479,522.3293663,0,0,1,0,1,1,0.99995932,0,0
0,2334.120263,418.7001416,408.7269872,0,0,0,0,0,0,0.999976628,0,0
1,873.3220541,453.2924441,393.2166538,0,0,0,0,0,0,0.999993923,0,0
0,0,459.4775928,474.4596462,0,0,0,0,0,0,0.820915934,0,0.064520942
1,0,772.746175,768.4128176,0,0,0,0,0,0,0.901619874,0,0
1,2069.19011,594.3138526,588.6753836,1,0,0,0,0,0,1.000001547,0,0
0,1919.076931,457.0184924,486.428678,0,0,0,1,0,3,0.36397304,0.636014418,0
1,0,160.6174951,182.573342,0,0,0,0,0,0,0.863762613,0,0.136603797
0,1801.045692,312.9254842,311.3758734,0,0,0,0,0,0,0.943505889,0.056494009,0
1,0,280.2751139,292.5148442,0,0,0,0,0,0,0.927254421,0,0
1,0,561.7743365,590.7253092,0,0,0,0,1,6,0.676711228,0.301370357,0.0156443
1,0,329.8540483,294.1572548,1,0,0,2,1,5,0.907007811,0.092988436,0
1,0,133.5731901,136.9262197,0,0,2,0,0,2,0.363977518,0,0.06837296
1,0,348.9656374,367.0040672,0,0,0,0,1,2,0.954918292,0,0
1,2637.57128,428.1105518,429.2442418,0,0,1,2,1,1,0.9458724,0.054125336,0
0,0,466.0982289,238.4917329,1,0,0,0,0,0,0,0.997327615,0
0,1249.664179,283.8879509,303.7653791,0,0,0,0,0,2,0.784229312,0,0.215793509
0,0,740.2620561,751.9710671,0,0,0,0,0,0,0.933801531,0,0.066202413
0,0,543.7355872,522.3497722,0,0,0,0,0,0,0.994076959,0.005919333,0
1,0,330.5359533,348.2378474,1,0,2,0,0,0,0.998133975,0,0
0,0,201.426779,189.0267579,0,0,0,1,2,3,0.842330107,0.157840736,0
0,0,536.9957476,514.1109405,0,0,0,0,0,0,0.956467376,0.043529866,0
1,1425.899336,621.5554363,526.687022,0,0,0,0,0,0,0.949268868,0,0.050741582
0,0,210.3189565,190.8524778,0,0,0,2,0,0,0.997989994,0,0
1,0,788.977576,687.8647413,0,0,0,0,0,1,0,0.999995823,0
0,1031.12387,390.615983,362.68198,0,0,0,0,1,2,0.999989534,0,0
1,0,418.1694661,342.663329,0,0,0,0,0,4,1.00001052,0,0
1,0,389.600185,382.804926,0,0,1,2,0,1,0.95721594,0.044171558,0
0,0,264.6740952,251.6614579,0,0,1,0,0,0,0.999274534,0,0
1,0,526.3619194,527.5659724,0,0,1,0,1,0,0.999969082,0,8.52E-06
1,1834.166143,359.1184092,345.1725004,0,0,1,0,0,1,0.999849418,0,0
0,1448.140021,415.6001121,395.0811286,0,0,1,1,0,1,0.999865429,0,0
0,2435.047069,673.9396822,658.7692598,0,0,0,0,0,2,0.999996578,0,0
1,0,315.9270234,334.7775247,0,0,0,0,0,0,0.915234946,0.079425972,0
1,0,450.9618715,434.4412087,0,0,0,0,2,2,0.988382294,0.005713628,0
