order_date,product,quantity,amount
2019-01-07,p1201601,1,2700
2019-01-07,p1194801,1,8200
2019-01-07,p1005891,1,1950
2019-01-07,p1005771,3,5550
2019-01-07,p1012811,1,2500
2019-01-07,p1089531,1,2600
2019-01-07,p1005891,1,1950
2019-01-07,p1175481,1,1300
2019-01-07,p1246581,2,2272
2019-01-07,p1133371,1,1000
2019-01-07,p1246581,3,3408
2019-01-07,p1175481,1,1300
2019-01-07,p1194801,1,8200
2019-01-07,p1194801,1,8200
2019-01-07,p1072601,2,9200
2019-01-07,p1005771,1,1850
2019-01-07,p1133371,2,2000
2019-01-07,p1011291,3,819
2019-01-07,p1201601,1,2700
2019-01-07,p1012761,1,1700
2019-01-07,p1005891,2,3900
2019-01-07,p1097821,1,1000
2019-01-07,p1072601,1,4600
2019-01-07,p1175481,1,1300
2019-01-07,p1175481,1,1300
2019-01-07,p1072601,1,4600
2019-01-07,p1194801,2,16400
2019-01-07,p1201601,1,2700
2019-01-07,p1052661,1,1455
2019-01-08,p1178011,1,8800
2019-01-08,p1006411,1,1091
2019-01-08,p1006411,1,1091
2019-01-08,p1178011,1,8800
2019-01-08,p1012811,1,2500
2019-01-08,p1072601,1,4600
2019-01-08,p1194801,1,7380
2019-01-08,p1006281,3,2592
2019-01-08,p1246581,1,1136
2019-01-08,p1005771,2,3700
2019-01-08,p1072601,1,4600
2019-01-08,p1011291,2,546
2019-01-08,p1256521,1,1850
2019-01-08,p1052661,2,2910
2019-01-08,p1072601,2,9200
2019-01-08,p1133371,4,4000
2019-01-08,p1178011,1,8800
2019-01-08,p1072601,1,4600
2019-01-08,p1119071,1,1091
2019-01-08,p1133371,1,1000
2019-01-08,p1178011,1,8800
2019-01-08,p1030071,1,3950
2019-01-08,p1012751,2,2700
2019-01-08,p1012811,1,2500
2019-01-08,p1119071,1,1091
2019-01-08,p1005621,1,2900
2019-01-08,p1235451,1,1227
2019-01-08,p1072601,1,4600
2019-01-08,p1097831,1,1455
2019-01-08,p1005891,1,1950
2019-01-08,p1119071,3,3273
2019-01-08,p1012811,1,2500
2019-01-08,p1072601,2,8924
2019-01-08,p1005771,1,1850
2019-01-08,p1178011,1,8800
2019-01-08,p1072601,1,4600
2019-01-08,p1030071,1,3950
2019-01-08,p1012811,1,2500
2019-01-08,p1194801,1,7380
2019-01-08,p1005771,1,1850
2019-01-08,p1013161,1,2900
2019-01-08,p1012811,1,2500
2019-01-08,p1072601,1,4600
2019-01-08,p1194801,1,7380
2019-01-08,p1012761,3,5100
2019-01-08,p1012951,1,3000
2019-01-08,p1201601,1,2700
2019-01-08,p1005771,1,1850
2019-01-08,p1175481,1,1300
2019-01-08,p1005891,2,3900
2019-01-08,p1072601,1,4600
2019-01-08,p1012751,1,1350
2019-01-08,p1005771,1,1850
2019-01-08,p1246581,1,1136
2019-01-08,p1234751,1,909
2019-01-08,p1246581,1,1136
2019-01-08,p1175481,2,2600
2019-01-08,p1012811,2,5000
2019-01-08,p1012761,2,3400
2019-01-08,p1005891,1,1950
2019-01-08,p1005621,2,5800
2019-01-08,p1005771,1,1850
2019-01-08,p1005771,1,1850
2019-01-08,p1005621,1,2900
2019-01-08,p1100371,6,2400
2019-01-08,p1175481,1,1300
2019-01-08,p1005891,1,1950
2019-01-08,p1072601,1,4600
2019-01-08,p1097821,1,1000
2019-01-08,p1127201,1,3727
2019-01-08,p1256521,1,1850
2019-01-08,p1133371,3,3000
2019-01-08,p1052661,1,1455
2019-01-08,p1030071,1,3950
2019-01-08,p1030071,1,3555
2019-01-08,p1072601,1,4600
2019-01-08,p1097831,1,1455
2019-01-08,p1133371,4,4000
2019-01-08,p1207281,1,2600
2019-01-08,p1072601,2,9200
2019-01-08,p1175481,1,1300
2019-01-08,p1194801,1,7380
2019-01-08,p1133371,1,1000
2019-01-08,p1194801,1,7380
2019-01-08,p1144371,1,3100
2019-01-08,p1175481,1,1300
2019-01-08,p1012951,1,3000
2019-01-08,p1052661,1,1455
2019-01-08,p1119071,1,1091
2019-01-08,p1246581,3,3408
2019-01-08,p1178011,1,8800
2019-01-08,p1012951,1,3000
2019-01-08,p1036481,1,1050
2019-01-08,p1072601,1,4600
2019-01-08,p1072601,1,4600
2019-01-08,p1162631,1,4600
2019-01-08,p1013161,1,2900
2019-01-08,p1012951,1,3000
2019-01-08,p1089531,1,2600
2019-01-08,p1072601,1,4600
2019-01-08,p1139681,1,909
2019-01-08,p1012581,1,1000
2019-01-08,p1030071,1,3950
2019-01-08,p1175481,1,1300
2019-01-08,p1175481,1,1300
2019-01-08,p1005771,1,1850
2019-01-08,p1005771,1,1850
2019-01-08,p1012761,1,1700
2019-01-08,p1012811,1,2500
2019-01-08,p1012951,1,3000
2019-01-08,p1207281,2,5200
2019-01-08,p1144371,1,3100
2019-01-08,p1013161,1,2900
2019-01-08,p1005891,1,1950
2019-01-08,p1006411,1,1091
2019-01-08,p1246581,3,3408
2019-01-08,p1005771,2,3700
2019-01-08,p1175481,1,1300
2019-01-08,p1013161,1,2900
2019-01-08,p1012751,1,1350
2019-01-08,p1005771,1,1850
2019-01-08,p1207281,1,2600
2019-01-08,p1005891,1,1950
2019-01-08,p1072601,2,9200
2019-01-08,p1012761,1,1700
2019-01-08,p1089531,1,2600
2019-01-08,p1012951,1,3000
2019-01-08,p1133371,1,1000
2019-01-08,p1100371,2,800
2019-01-08,p1162631,1,4600
2019-01-08,p1194801,1,8200
2019-01-08,p1012761,1,1700
2019-01-08,p1005891,2,3900
2019-01-08,p1054261,1,2091
2019-01-08,p1149411,1,1000
2019-01-08,p1231011,2,1818
2019-01-08,p1175481,1,1300
2019-01-08,p1246581,2,2272
2019-01-08,p1012811,1,2500
2019-01-08,p1005891,1,1950
2019-01-08,p1012751,1,1350
2019-01-08,p1234751,2,1818
2019-01-08,p1234751,1,909
2019-01-08,p1178011,1,8800
2019-01-08,p1149411,1,1000
2019-01-08,p1231011,1,909
2019-01-08,p1072601,1,4600
2019-01-08,p1005891,2,3900
2019-01-08,p1175481,1,1300
2019-01-08,p1256521,1,1850
2019-01-08,p1235451,1,1227
2019-01-08,p1175481,1,1300
2019-01-08,p1012751,1,1350
2019-01-08,p1201601,2,5400
2019-01-08,p1175481,1,1300
2019-01-08,p1012751,1,1350
2019-01-08,p1194801,1,8200
2019-01-08,p1012811,1,2500
2019-01-09,p1012951,1,3000
2019-01-09,p1178011,1,8800
2019-01-09,p1005771,1,1850
2019-01-09,p1175481,1,1300
2019-01-09,p1194801,2,16400
2019-01-09,p1005771,2,3700
2019-01-09,p1005891,2,3900
2019-01-09,p1012581,1,1000
2019-01-09,p1012581,1,1000
2019-01-09,p1235451,1,1227
2019-01-09,p1201601,1,2700
2019-01-09,p1012811,2,5000
2019-01-09,p1012951,1,3000
2019-01-09,p1072601,1,4600
2019-01-09,p1175481,1,1300
2019-01-09,p1194801,1,7380
2019-01-09,p1201601,2,5400
2019-01-09,p1246581,1,1136
2019-01-09,p1162631,1,4600
2019-01-09,p1005771,1,1850
2019-01-09,p1005891,3,5850
2019-01-09,p1012581,1,1000
2019-01-09,p1194801,1,8200
2019-01-09,p1201601,2,5400
2019-01-09,p1013161,12,34800
2019-01-09,p1175481,1,1300
2019-01-09,p1005891,1,1950
2019-01-09,p1072601,1,4600
2019-01-09,p1012811,1,2500
2019-01-09,p1030071,2,7900
2019-01-09,p1012811,1,2500
2019-01-09,p1175481,1,1300
2019-01-09,p1178011,1,8800
2019-01-09,p1012581,1,1000
2019-01-09,p1012761,1,1700
2019-01-09,p1030071,1,3950
2019-01-09,p1175481,1,1300
2019-01-09,p1005891,2,3900
2019-01-09,p1175481,1,1300
2019-01-09,p1072601,1,4600
2019-01-09,p1194801,2,16400
2019-01-09,p1194801,4,32800
2019-01-09,p1178011,1,8800
2019-01-09,p1001771,1,3150
2019-01-09,p1005891,1,1950
2019-01-09,p1097821,1,1000
2019-01-09,p1175481,1,1300
2019-01-09,p1011291,1,273
2019-01-09,p1119071,1,1091
2019-01-09,p1005621,1,2900
2019-01-09,p1013161,1,2900
2019-01-09,p1030071,1,3950
2019-01-09,p1178011,1,8800
2019-01-09,p1194801,1,8200
2019-01-09,p1072601,1,4600
2019-01-09,p1097821,1,1000
2019-01-09,p1231011,1,909
2019-01-09,p1178011,1,8800
2019-01-09,p1194801,2,16400
2019-01-09,p1127201,3,11181
2019-01-09,p1178011,1,8800
2019-01-09,p1012761,1,1700
2019-01-09,p1013161,1,2900
2019-01-09,p1012751,1,1350
2019-01-09,p1054261,1,2091
2019-01-09,p1207281,1,2600
2019-01-09,p1012581,1,1000
2019-01-09,p1005891,1,1950
2019-01-09,p1012751,1,1350
2019-01-09,p1012951,1,3000
2019-01-09,p1097821,1,1000
2019-01-09,p1072601,1,4600
2019-01-09,p1162631,1,4600
2019-01-09,p1012811,2,5000
2019-01-09,p1012751,1,1350
2019-01-09,p1089531,1,2600
2019-01-09,p1175481,1,1300
2019-01-09,p1054261,1,2091
2019-01-09,p1089531,2,5200
2019-01-09,p1012751,2,2700
2019-01-09,p1005891,4,7800
2019-01-09,p1012581,1,1000
2019-01-09,p1030071,1,3950
2019-01-09,p1246581,2,2272
2019-01-09,p1256521,1,1850
2019-01-09,p1127201,1,3727
2019-01-09,p1133371,2,2000
2019-01-09,p1012581,1,1000
2019-01-09,p1175481,1,1300
2019-01-09,p1072601,1,4600
2019-01-09,p1005891,2,3900
2019-01-09,p1012751,1,1350
2019-01-09,p1178011,1,8800
2019-01-09,p1194801,1,8200
2019-01-09,p1052661,1,1455
2019-01-09,p1097821,1,1000
2019-01-09,p1012641,1,1550
2019-01-09,p1246581,1,1136
2019-01-09,p1133371,1,1000
2019-01-09,p1246581,1,1136
2019-01-09,p1256521,1,1850
2019-01-09,p1100371,3,1200
2019-01-09,p1175481,1,1300
2019-01-09,p1072601,1,4600
2019-01-09,p1127201,1,3727
2019-01-09,p1139681,1,909
2019-01-09,p1162631,1,4600
2019-01-09,p1012761,1,1700
2019-01-09,p1005771,1,1850
2019-01-09,p1097821,3,3000
2019-01-09,p1012951,2,6000
2019-01-09,p1012811,2,5000
2019-01-09,p1005771,1,1850
2019-01-09,p1005891,1,1950
2019-01-09,p1001771,1,3150
2019-01-09,p1001771,1,3150
2019-01-09,p1005891,1,1950
2019-01-09,p1012751,1,1350
2019-01-09,p1175481,2,2600
2019-01-09,p1175481,1,1300
2019-01-09,p1012811,1,2500
2019-01-09,p1097821,1,1000
2019-01-09,p1162631,1,4600
2019-01-09,p1178011,1,8800
2019-01-09,p1012951,1,3000
2019-01-09,p1175481,1,1300
2019-01-09,p1013161,1,2900
2019-01-09,p1127201,1,3727
2019-01-09,p1194801,1,8200
2019-01-09,p1175481,2,2600
2019-01-09,p1005771,1,1850
2019-01-09,p1005891,1,1950
2019-01-09,p1072601,1,4600
2019-01-09,p1127201,1,3727
2019-01-09,p1235451,1,1227
2019-01-09,p1089531,1,2600
2019-01-09,p1175481,2,2600
2019-01-09,p1005891,2,3900
2019-01-09,p1175481,1,1300
2019-01-09,p1175481,1,1300
2019-01-09,p1207281,1,2600
2019-01-09,p1012581,1,1000
2019-01-09,p1012761,1,1700
2019-01-09,p1012811,2,5000
2019-01-09,p1072601,1,4600
2019-01-09,p1005771,1,1850
2019-01-09,p1097591,1,600
2019-01-09,p1178011,1,8800
2019-01-09,p1012951,1,3000
2019-01-09,p1012761,1,1700
2019-01-09,p1005891,1,1950
2019-01-09,p1012581,1,1000
2019-01-09,p1001771,1,3150
2019-01-09,p1012761,1,1700
2019-01-09,p1072601,1,4600
2019-01-09,p1030071,1,3950
2019-01-09,p1127201,1,3727
2019-01-09,p1011291,2,546
2019-01-09,p1012751,1,1350
2019-01-09,p1100371,2,800
2019-01-09,p1133371,1,1000
2019-01-09,p1089531,1,2600
2019-01-09,p1012751,1,1350
2019-01-09,p1012581,1,1000
2019-01-09,p1246581,2,2272
2019-01-09,p1012951,1,3000
2019-01-09,p1178011,1,8800
2019-01-09,p1005771,1,1850
2019-01-10,p1005771,1,1850
2019-01-10,p1178011,1,8800
2019-01-10,p1194801,1,8200
2019-01-10,p1030071,1,3950
2019-01-10,p1005771,1,1850
2019-01-10,p1026741,1,3227
2019-01-10,p1012811,1,2500
2019-01-10,p1013161,1,2900
2019-01-10,p1234751,1,909
2019-01-10,p1097831,1,1455
2019-01-10,p1175481,1,1300
2019-01-10,p1072601,1,4600
2019-01-10,p1005621,1,2900
2019-01-10,p1005891,1,1950
2019-01-10,p1012581,1,1000
2019-01-10,p1175481,1,1300
2019-01-10,p1178011,1,8800
2019-01-10,p1178011,1,8800
2019-01-10,p1246581,1,1136
2019-01-10,p1001771,1,3150
2019-01-10,p1012811,1,2500
2019-01-10,p1089531,1,2600
2019-01-10,p1089531,1,2600
2019-01-10,p1030071,1,3950
2019-01-10,p1012751,1,1350
2019-01-10,p1012811,1,250
2019-01-10,p1012811,1,2500
2019-01-10,p1097821,1,1000
2019-01-10,p1005621,1,2900
2019-01-10,p1178011,1,8800
2019-01-10,p1030071,1,3950
2019-01-10,p1012951,1,3000
2019-01-10,p1005621,1,2900
2019-01-10,p1005891,4,7800
2019-01-10,p1127201,1,3727
2019-01-10,p1175481,1,1300
2019-01-10,p1012761,1,1700
2019-01-10,p1054261,1,2091
2019-01-10,p1149401,1,909
2019-01-10,p1149411,1,1000
2019-01-10,p1175481,1,1300
2019-01-10,p1231011,1,909
2019-01-10,p1194801,1,8200
2019-01-10,p1246581,3,3408
2019-01-10,p1133371,3,3000
2019-01-10,p1072601,1,4600
2019-01-10,p1030071,1,3950
2019-01-10,p1175481,1,1300
2019-01-10,p1194801,1,8200
2019-01-10,p1072601,1,4600
2019-01-10,p1089531,1,2600
2019-01-10,p1012581,1,1000
2019-01-10,p1012761,1,1700
2019-01-10,p1005771,1,1850
2019-01-10,p1194801,1,8200
2019-01-10,p1097591,1,600
2019-01-10,p1012951,1,3000
2019-01-10,p1072601,1,4600
2019-01-10,p1005891,1,1950
2019-01-10,p1175481,1,1300
2019-01-10,p1207281,1,2600
2019-01-10,p1012951,1,3000
2019-01-10,p1089531,1,2600
2019-01-10,p1005621,1,2900
2019-01-10,p1005891,1,1950
2019-01-10,p1097591,1,600
2019-01-10,p1089531,1,2600
2019-01-10,p1005771,1,1850
2019-01-10,p1012951,1,3000
2019-01-10,p1072601,3,13800
2019-01-10,p1012951,1,3000
2019-01-10,p1012811,1,2500
2019-01-10,p1012751,1,1350
2019-01-10,p1001771,1,3150
2019-01-10,p1012811,1,2500
2019-01-10,p1012951,1,3000
2019-01-10,p1072601,1,4600
2019-01-10,p1207281,2,5200
2019-01-10,p1100371,2,800
2019-01-10,p1194801,1,8200
2019-01-10,p1178011,1,8800
2019-01-10,p1175481,1,1300
2019-01-10,p1097831,1,1455
2019-01-10,p1089531,1,2600
2019-01-10,p1012951,1,3000
2019-01-10,p1133371,2,2000
2019-01-10,p1072601,1,4600
2019-01-10,p1012581,1,1000
2019-01-10,p1072601,2,9200
2019-01-10,p1013161,1,2900
2019-01-10,p1097591,1,600
2019-01-10,p1097821,2,2000
2019-01-10,p1178011,1,8800
2019-01-10,p1100371,2,800
2019-01-10,p1005891,1,1950
2019-01-10,p1012811,1,2500
2019-01-10,p1162631,1,4600
2019-01-10,p1005891,2,3900
2019-01-10,p1012761,1,1700
2019-01-10,p1012581,1,1000
2019-01-10,p1012751,1,1350
2019-01-10,p1012811,1,2500
2019-01-10,p1246581,1,1136
2019-01-10,p1072601,1,4600
2019-01-10,p1072601,1,4600
2019-01-10,p1005891,1,1950
2019-01-10,p1178011,1,8800
2019-01-10,p1235451,1,1227
2019-01-10,p1133371,1,1000
2019-01-10,p1089531,1,2600
2019-01-10,p1005891,2,3900
2019-01-10,p1175481,1,1300
2019-01-10,p1178011,1,8800
2019-01-10,p1194801,1,8200
2019-01-10,p1011291,1,273
2019-01-10,p1012761,1,1700
2019-01-10,p1005771,1,1850
2019-01-10,p1012751,2,2700
2019-01-10,p1178011,1,8800
2019-01-10,p1246581,1,1136
2019-01-10,p1012761,1,1700
2019-01-10,p1012811,1,2500
2019-01-10,p1026741,1,3227
2019-01-10,p1005771,1,1850
2019-01-10,p1005891,1,1950
2019-01-10,p1005891,1,1950
2019-01-10,p1005771,1,1850
2019-01-10,p1175481,1,1300
2019-01-10,p1097821,1,1000
2019-01-10,p1072601,1,4600
2019-01-10,p1178011,1,8800
2019-01-10,p1194801,2,16400
2019-01-10,p1234751,1,909
2019-01-10,p1149391,1,909
2019-01-10,p1194801,1,8200
2019-01-10,p1054261,1,2091
2019-01-10,p1097821,1,1000
2019-01-10,p1139681,1,909
2019-01-10,p1097821,1,1000
2019-01-10,p1178011,1,8800
2019-01-10,p1072601,2,9200
2019-01-10,p1175481,1,1300
2019-01-10,p1178011,1,8800
2019-01-10,p1097821,1,1000
2019-01-10,p1097831,1,1455
2019-01-10,p1119071,1,1091
2019-01-10,p1005771,1,1850
2019-01-10,p1005621,1,2900
2019-01-10,p1207281,1,2600
2019-01-10,p1175481,1,1300
2019-01-11,p1005891,1,1950
2019-01-11,p1012581,1,1000
2019-01-11,p1175481,1,1300
2019-01-11,p1175481,1,1300
2019-01-11,p1194801,2,16400
2019-01-11,p1005771,1,1850
2019-01-11,p1005891,2,3900
2019-01-11,p1012581,5,5000
2019-01-11,p1005771,1,1850
2019-01-11,p1012951,1,3000
2019-01-11,p1178011,1,8800
2019-01-11,p1012811,1,2500
2019-01-11,p1127201,1,3727
2019-01-11,p1005771,1,1850
2019-01-11,p1005891,1,1950
2019-01-11,p1072601,2,8300
2019-01-11,p1089531,1,2600
2019-01-11,p1162631,1,4150
2019-01-11,p1175481,1,1300
2019-01-11,p1005771,1,1850
2019-01-11,p1005891,2,3900
2019-01-11,p1012811,1,2500
2019-01-11,p1194801,1,8200
2019-01-11,p1072601,1,4150
2019-01-11,p1012751,1,1350
2019-01-11,p1012811,1,2500
2019-01-11,p1026741,2,6454
2019-01-11,p1072601,1,4150
2019-01-11,p1097821,1,1000
2019-01-11,p1207281,3,7800
2019-01-11,p1175481,1,1300
2019-01-11,p1178011,1,8800
2019-01-11,p1030071,1,3950
2019-01-11,p1052661,1,1455
2019-01-11,p1005771,1,1850
2019-01-11,p1012581,1,1000
2019-01-11,p1012761,1,1900
2019-01-11,p1144371,1,3100
2019-01-11,p1097591,2,1200
2019-01-11,p1246581,1,1136
2019-01-11,p1246581,1,1136
2019-01-11,p1072601,1,4150
2019-01-11,p1012811,2,5000
2019-01-11,p1005891,1,1950
2019-01-11,p1072601,1,4150
2019-01-11,p1133371,1,1000
2019-01-11,p1005771,1,1850
2019-01-11,p1201601,1,2870
2019-01-11,p1100371,2,800
2019-01-11,p1012751,1,1350
2019-01-11,p1005621,1,2900
2019-01-11,p1072601,1,4150
2019-01-11,p1012751,1,1350
2019-01-11,p1246581,3,3408
2019-01-11,p1072601,3,12450
2019-01-11,p1072601,1,4150
2019-01-11,p1089531,1,2600
2019-01-11,p1072601,1,4150
2019-01-11,p1012761,1,1900
2019-01-11,p1139681,1,909
2019-01-11,p1052661,1,1455
2019-01-11,p1005891,1,1950
2019-01-11,p1001771,6,18900
2019-01-11,p1178011,1,8800
2019-01-11,p1072601,1,4150
2019-01-11,p1012581,1,1000
2019-01-11,p1175481,1,1300
2019-01-11,p1012751,1,1350
2019-01-11,p1012951,1,3000
2019-01-11,p1013161,1,2900
2019-01-11,p1246581,2,2272
2019-01-11,p1178011,1,8800
2019-01-11,p1178011,1,8800
2019-01-11,p1012811,1,2500
2019-01-11,p1175481,1,1300
2019-01-11,p1005891,1,1950
2019-01-11,p1005891,1,1950
2019-01-11,p1162631,2,8300
2019-01-11,p1005891,2,3900
2019-01-11,p1005771,1,1850
2019-01-11,p1005891,1,1950
2019-01-11,p1012811,1,2500
2019-01-11,p1149391,1,909
2019-01-11,p1152861,1,1091
2019-01-11,p1162631,1,4150
2019-01-11,p1231011,1,909
2019-01-11,p1012581,1,1000
2019-01-11,p1178011,1,8800
2019-01-11,p1175481,1,1300
2019-01-11,p1178011,1,8800
2019-01-11,p1054261,2,4182
2019-01-11,p1097821,1,1000
2019-01-11,p1012951,1,3000
2019-01-11,p1052661,1,1455
2019-01-11,p1144371,1,3100
2019-01-11,p1207281,1,2600
2019-01-11,p1012761,1,1900
2019-01-11,p1012581,1,1000
2019-01-11,p1005891,1,1950
2019-01-11,p1178011,1,8800
2019-01-11,p1012751,1,1350
2019-01-11,p1005891,1,1950
2019-01-11,p1005891,1,1950
2019-01-11,p1005771,1,1850
2019-01-11,p1012761,1,1900
2019-01-11,p1175481,1,1300
2019-01-11,p1139681,1,909
2019-01-11,p1139701,1,1045
2019-01-11,p1013161,1,2900
2019-01-11,p1139701,2,2090
2019-01-11,p1072601,1,4150
2019-01-11,p1012751,1,1350
2019-01-11,p1012951,1,3000
2019-01-11,p1005621,1,2900
2019-01-11,p1052661,1,1455
2019-01-11,p1012811,1,2500
2019-01-11,p1030071,1,3950
2019-01-11,p1052661,1,1455
2019-01-11,p1097821,1,1000
2019-01-11,p1119071,1,1091
2019-01-11,p1012751,1,1350
2019-01-11,p1175481,1,1300
2019-01-11,p1207281,1,2600
2019-01-11,p1175481,1,1300
2019-01-11,p1207281,1,2600
2019-01-11,p1005771,1,1850
2019-01-11,p1072601,1,4150
2019-01-11,p1005621,1,2900
2019-01-11,p1201601,1,2870
2019-01-11,p1012751,1,1350
2019-01-11,p1005771,1,1850
2019-01-11,p1012761,2,3800
2019-01-11,p1012581,1,1000
2019-01-11,p1012751,1,1350
2019-01-11,p1072601,1,4150
2019-01-11,p1012811,1,2500
2019-01-11,p1127201,1,3727
2019-01-11,p1005771,1,1850
2019-01-11,p1005891,1,1950
2019-01-11,p1005771,1,1850
2019-01-11,p1194801,1,8200
2019-01-11,p1072601,1,4150
2019-01-11,p1072601,1,4150
2019-01-11,p1012811,1,2500
2019-01-11,p1175481,1,1300
2019-01-11,p1012811,1,2500
2019-01-11,p1201601,1,2870
2019-01-11,p1012951,1,3000
2019-01-11,p1036481,1,1050
2019-01-11,p1089531,1,2600
2019-01-11,p1001771,1,3150
2019-01-11,p1089531,1,2600
2019-01-11,p1178011,1,8800
2019-01-11,p1175481,1,1300
2019-01-11,p1036481,1,1050
2019-01-11,p1012811,1,2500
2019-01-11,p1012951,1,3000
2019-01-11,p1013161,1,2900
2019-01-11,p1012751,2,2700
2019-01-11,p1005891,1,1950
2019-01-11,p1201601,1,2870
2019-01-11,p1246581,1,1136
2019-01-11,p1178011,1,8800
2019-01-11,p1072601,1,4150
2019-01-11,p1072601,1,4150
2019-01-11,p1072601,1,4150
2019-01-11,p1119071,1,1091
2019-01-11,p1012581,1,1000
2019-01-11,p1072601,1,4150
2019-01-11,p1012951,1,3000
2019-01-11,p1012761,1,1900
2019-01-11,p1012951,1,3000
2019-01-11,p1194801,1,8200
2019-01-11,p1207281,1,2600
2019-01-11,p1013161,1,2900
2019-01-11,p1246581,2,2272
2019-01-11,p1012751,1,1350
2019-01-11,p1026741,1,3227
2019-01-11,p1162631,1,4150
2019-01-11,p1133371,7,7000
2019-01-11,p1097591,1,600
2019-01-11,p1175481,2,2600
2019-01-12,p1072601,1,4370
2019-01-12,p1194801,1,8200
2019-01-12,p1030071,1,3950
2019-01-12,p1005771,1,1850
2019-01-12,p1097821,1,1000
2019-01-12,p1235451,1,1227
2019-01-12,p1246581,4,4544
2019-01-12,p1089531,1,2600
2019-01-12,p1194801,1,8200
2019-01-12,p1005891,1,1950
2019-01-12,p1012811,1,2500
2019-01-12,p1162631,1,4150
2019-01-12,p1175481,1,1300
2019-01-12,p1256521,2,3700
2019-01-12,p1178011,1,8800
2019-01-12,p1052661,1,1455
2019-01-12,p1162631,1,4150
2019-01-12,p1194801,1,8200
2019-01-12,p1089531,1,2600
2019-01-12,p1097821,1,1000
2019-01-12,p1012581,4,4000
2019-01-12,p1012811,1,2500
2019-01-12,p1005621,1,2900
2019-01-12,p1012811,1,2500
2019-01-12,p1175481,1,1300
2019-01-12,p1012951,1,3000
2019-01-12,p1097591,1,600
2019-01-12,p1005621,3,8700
2019-01-12,p1005891,1,1950
2019-01-12,p1012581,2,2000
2019-01-12,p1012811,1,2500
2019-01-12,p1030071,1,3950
2019-01-12,p1133371,1,1000
2019-01-12,p1005771,5,9250
2019-01-12,p1175481,1,1300
2019-01-12,p1207281,1,2600
2019-01-12,p1175481,1,1300
2019-01-12,p1012951,1,3000
2019-01-12,p1005771,1,1850
2019-01-12,p1175481,1,1300
2019-01-12,p1012811,1,2500
2019-01-12,p1026741,1,3227
2019-01-12,p1030071,1,3950
2019-01-12,p1072601,1,4150
2019-01-12,p1005771,1,1850
2019-01-12,p1089531,1,2600
2019-01-12,p1178011,1,8800
2019-01-12,p1005891,2,3900
2019-01-12,p1005891,1,1950
2019-01-12,p1013161,1,2900
2019-01-12,p1005771,1,1850
2019-01-12,p1175481,1,1300
2019-01-12,p1178011,1,8800
2019-01-12,p1012811,1,2500
2019-01-12,p1139701,7,7315
2019-01-12,p1005891,1,1950
2019-01-12,p1026741,2,6454
2019-01-12,p1097821,2,2000
2019-01-12,p1005891,1,1950
2019-01-12,p1097821,2,2000
2019-01-12,p1005771,1,1850
2019-01-12,p1178011,1,8800
2019-01-12,p1207281,1,1820
2019-01-12,p1030071,1,3950
2019-01-12,p1012751,1,1350
2019-01-12,p1011291,3,819
2019-01-12,p1178011,1,8800
2019-01-12,p1005771,1,1850
2019-01-12,p1012581,2,2000
2019-01-12,p1012761,1,1900
2019-01-12,p1005621,1,2900
2019-01-12,p1097591,1,600
2019-01-12,p1012581,2,2000
2019-01-12,p1100371,2,800
2019-01-12,p1256521,2,3700
2019-01-12,p1162631,1,4150
2019-01-12,p1012811,1,2500
2019-01-12,p1072601,1,4150
2019-01-12,p1133371,2,2000
2019-01-12,p1175481,2,2600
2019-01-12,p1005771,1,1850
2019-01-12,p1100371,3,1200
2019-01-12,p1178011,1,8800
2019-01-12,p1097591,1,600
2019-01-12,p1072601,1,4150
2019-01-12,p1139681,1,909
2019-01-12,p1175481,1,1300
2019-01-12,p1012751,1,1350
2019-01-12,p1072601,1,4150
2019-01-12,p1013161,1,2900
2019-01-12,p1005771,1,1850
2019-01-12,p1072601,1,4150
2019-01-12,p1036481,2,2100
2019-01-12,p1127201,2,7454
2019-01-12,p1006281,1,864
2019-01-12,p1246581,1,1136
2019-01-12,p1005771,1,1850
2019-01-12,p1072601,1,4150
2019-01-12,p1072601,1,4150
2019-01-12,p1089531,1,2600
2019-01-12,p1175481,1,1300
